ufn,plot.taxon.g,cluster,biomass,tot_stom_biom,ind_prop,meanprop,sdprop,n,mean_tot_weight
U1499,Calanoid copepod,A1,45.7534,45.7534,1,0.8897747969143781,0.15251979553347186,112,93.7002
U1499,Cladoceran,A1,0,45.7534,0,6.295866275261536e-5,2.436197173947055e-4,112,93.7002
U1499,Decapod,A1,0,45.7534,0,0.01703409634232365,0.07433383176517472,112,93.7002
U1499,Euphausiid,A1,0,45.7534,0,0.024457145730137617,0.07390925764409301,112,93.7002
U1499,Larvacean,A1,0,45.7534,0,0.01163520710865455,0.04357417935967398,112,93.7002
U1499,Other,A1,0,45.7534,0,0.048778114292320984,0.10013465931939838,112,93.7002
U1500,Amphipod,A1,0,37.9148,0,0.007599326663859872,0.019739373969296738,112,93.7002
U1500,Barnacle,A1,0,37.9148,0,6.583542855726103e-4,0.0020917517333810965,112,93.7002
U1500,Calanoid copepod,A1,37.9148,37.9148,1,0.8897747969143781,0.15251979553347186,112,93.7002
U1500,Cladoceran,A1,0,37.9148,0,6.295866275261536e-5,2.436197173947055e-4,112,93.7002
U1500,Decapod,A1,0,37.9148,0,0.01703409634232365,0.07433383176517472,112,93.7002
U1500,Euphausiid,A1,0,37.9148,0,0.024457145730137617,0.07390925764409301,112,93.7002
U1500,Larvacean,A1,0,37.9148,0,0.01163520710865455,0.04357417935967398,112,93.7002
U1500,Other,A1,0,37.9148,0,0.048778114292320984,0.10013465931939838,112,93.7002
U1501,Amphipod,A1,2.464,135.6894,0.018159119282714787,0.007599326663859872,0.019739373969296738,112,93.7002
U1501,Barnacle,A1,0.0154,135.6894,1.1349449551696743e-4,6.583542855726103e-4,0.0020917517333810965,112,93.7002
U1501,Calanoid copepod,A1,132.286,135.6894,0.9749177164907502,0.8897747969143781,0.15251979553347186,112,93.7002
U1501,Cladoceran,A1,0,135.6894,0,6.295866275261536e-5,2.436197173947055e-4,112,93.7002
U1501,Decapod,A1,0,135.6894,0,0.01703409634232365,0.07433383176517472,112,93.7002
U1501,Euphausiid,A1,0,135.6894,0,0.024457145730137617,0.07390925764409301,112,93.7002
U1501,Larvacean,A1,0.308,135.6894,0.0022698899103393484,0.01163520710865455,0.04357417935967398,112,93.7002
U1501,Other,A1,0.616,135.6894,0.004539779820678697,0.048778114292320984,0.10013465931939838,112,93.7002
U1502,Amphipod,A1,0.0154,50.1116,3.0731407498463427e-4,0.007599326663859872,0.019739373969296738,112,93.7002
U1502,Barnacle,A1,0,50.1116,0,6.583542855726103e-4,0.0020917517333810965,112,93.7002
U1502,Calanoid copepod,A1,50.065400000000004,50.1116,0.9990780577750461,0.8897747969143781,0.15251979553347186,112,93.7002
U1502,Cladoceran,A1,0,50.1116,0,6.295866275261536e-5,2.436197173947055e-4,112,93.7002
U1502,Decapod,A1,0,50.1116,0,0.01703409634232365,0.07433383176517472,112,93.7002
U1502,Euphausiid,A1,0,50.1116,0,0.024457145730137617,0.07390925764409301,112,93.7002
U1502,Larvacean,A1,0,50.1116,0,0.01163520710865455,0.04357417935967398,112,93.7002
U1502,Other,A1,0.0308,50.1116,6.146281499692685e-4,0.048778114292320984,0.10013465931939838,112,93.7002
U1503,Amphipod,A1,0,58.982,0,0.007599326663859872,0.019739373969296738,112,93.7002
U1503,Barnacle,A1,0,58.982,0,6.583542855726103e-4,0.0020917517333810965,112,93.7002
U1503,Calanoid copepod,A1,58.982,58.982,1,0.8897747969143781,0.15251979553347186,112,93.7002
U1503,Cladoceran,A1,0,58.982,0,6.295866275261536e-5,2.436197173947055e-4,112,93.7002
U1503,Decapod,A1,0,58.982,0,0.01703409634232365,0.07433383176517472,112,93.7002
U1503,Euphausiid,A1,0,58.982,0,0.024457145730137617,0.07390925764409301,112,93.7002
U1503,Larvacean,A1,0,58.982,0,0.01163520710865455,0.04357417935967398,112,93.7002
U1503,Other,A1,0,58.982,0,0.048778114292320984,0.10013465931939838,112,93.7002
U1638,Amphipod,A1,0,18.0334,0,0.007599326663859872,0.019739373969296738,112,93.7002
U1638,Barnacle,A1,0,18.0334,0,6.583542855726103e-4,0.0020917517333810965,112,93.7002
U1638,Calanoid copepod,A1,17.3404,18.0334,0.9615713065755763,0.8897747969143781,0.15251979553347186,112,93.7002
U1638,Cladoceran,A1,0,18.0334,0,6.295866275261536e-5,2.436197173947055e-4,112,93.7002
U1638,Decapod,A1,0.154,18.0334,0.008539709649871904,0.01703409634232365,0.07433383176517472,112,93.7002
U1638,Euphausiid,A1,0,18.0334,0,0.024457145730137617,0.07390925764409301,112,93.7002
U1638,Larvacean,A1,0.539,18.0334,0.029888983774551667,0.01163520710865455,0.04357417935967398,112,93.7002
U1638,Other,A1,0,18.0334,0,0.048778114292320984,0.10013465931939838,112,93.7002
U1639,Amphipod,A1,0,10.3796,0,0.007599326663859872,0.019739373969296738,112,93.7002
U1639,Barnacle,A1,0,10.3796,0,6.583542855726103e-4,0.0020917517333810965,112,93.7002
U1639,Calanoid copepod,A1,10.1794,10.3796,0.9807121661721068,0.8897747969143781,0.15251979553347186,112,93.7002
U1639,Cladoceran,A1,0.0154,10.3796,0.001483679525222552,6.295866275261536e-5,2.436197173947055e-4,112,93.7002
U1639,Decapod,A1,0,10.3796,0,0.01703409634232365,0.07433383176517472,112,93.7002
U1639,Euphausiid,A1,0,10.3796,0,0.024457145730137617,0.07390925764409301,112,93.7002
U1639,Larvacean,A1,0.1694,10.3796,0.01632047477744807,0.01163520710865455,0.04357417935967398,112,93.7002
U1639,Other,A1,0.0154,10.3796,0.001483679525222552,0.048778114292320984,0.10013465931939838,112,93.7002
U1640,Amphipod,A1,0,24.0394,0,0.007599326663859872,0.019739373969296738,112,93.7002
U1640,Barnacle,A1,0,24.0394,0,6.583542855726103e-4,0.0020917517333810965,112,93.7002
U1640,Calanoid copepod,A1,24.024,24.0394,0.9993593850096092,0.8897747969143781,0.15251979553347186,112,93.7002
U1640,Cladoceran,A1,0.0154,24.0394,6.406149903907751e-4,6.295866275261536e-5,2.436197173947055e-4,112,93.7002
U1640,Decapod,A1,0,24.0394,0,0.01703409634232365,0.07433383176517472,112,93.7002
U1640,Euphausiid,A1,0,24.0394,0,0.024457145730137617,0.07390925764409301,112,93.7002
U1640,Larvacean,A1,0,24.0394,0,0.01163520710865455,0.04357417935967398,112,93.7002
U1640,Other,A1,0,24.0394,0,0.048778114292320984,0.10013465931939838,112,93.7002
U1646,Amphipod,B3,0,11.688600000000001,0,0.006916091600072268,0.013242009059103447,16,47.68995
U1646,Barnacle,B3,3.4034,11.688600000000001,0.2911725955204216,0.3454402062894484,0.26613501279862734,16,47.68995
U1646,Calanoid copepod,B3,7.7308,11.688600000000001,0.6613965744400526,0.28123553299061,0.23751419042558794,16,47.68995
U1646,Cladoceran,B3,0.077,11.688600000000001,0.006587615283267456,0.0023240529428443196,0.0026765855278031224,16,47.68995
U1646,Decapod,B3,0,11.688600000000001,0,0.04386180551324643,0.061090145261530615,16,47.68995
U1646,Euphausiid,B3,0.1694,11.688600000000001,0.014492753623188404,9.057971014492753e-4,0.003623188405797101,16,47.68995
U1646,Larvacean,B3,0.154,11.688600000000001,0.013175230566534912,0.05136292420824727,0.09853792519642605,16,47.68995
U1646,Other,B3,0.154,11.688600000000001,0.013175230566534912,0.26795358935408203,0.21490170771902428,16,47.68995
U1647,Amphipod,A1,0,36.5134,0,0.007599326663859872,0.019739373969296738,112,93.7002
U1647,Barnacle,A1,0,36.5134,0,6.583542855726103e-4,0.0020917517333810965,112,93.7002
U1647,Calanoid copepod,A1,36.421,36.5134,0.9974694221847322,0.8897747969143781,0.15251979553347186,112,93.7002
U1647,Cladoceran,A1,0,36.5134,0,6.295866275261536e-5,2.436197173947055e-4,112,93.7002
U1647,Decapod,A1,0,36.5134,0,0.01703409634232365,0.07433383176517472,112,93.7002
U1647,Euphausiid,A1,0,36.5134,0,0.024457145730137617,0.07390925764409301,112,93.7002
U1647,Larvacean,A1,0.077,36.5134,0.002108814846056516,0.01163520710865455,0.04357417935967398,112,93.7002
U1647,Other,A1,0.0154,36.5134,4.217629692113033e-4,0.048778114292320984,0.10013465931939838,112,93.7002
U1648,Amphipod,A1,0,19.4194,0,0.007599326663859872,0.019739373969296738,112,93.7002
U1648,Barnacle,A1,0.0154,19.4194,7.930214115781126e-4,6.583542855726103e-4,0.0020917517333810965,112,93.7002
U1648,Calanoid copepod,A1,18.788,19.4194,0.9674861221252974,0.8897747969143781,0.15251979553347186,112,93.7002
U1648,Cladoceran,A1,0,19.4194,0,6.295866275261536e-5,2.436197173947055e-4,112,93.7002
U1648,Decapod,A1,0,19.4194,0,0.01703409634232365,0.07433383176517472,112,93.7002
U1648,Euphausiid,A1,0,19.4194,0,0.024457145730137617,0.07390925764409301,112,93.7002
U1648,Larvacean,A1,0.616,19.4194,0.0317208564631245,0.01163520710865455,0.04357417935967398,112,93.7002
U1648,Other,A1,0,19.4194,0,0.048778114292320984,0.10013465931939838,112,93.7002
U1649,Amphipod,A1,0,9.9022,0,0.007599326663859872,0.019739373969296738,112,93.7002
U1649,Barnacle,A1,0.0308,9.9022,0.003110419906687403,6.583542855726103e-4,0.0020917517333810965,112,93.7002
U1649,Calanoid copepod,A1,9.779,9.9022,0.9875583203732503,0.8897747969143781,0.15251979553347186,112,93.7002
U1649,Cladoceran,A1,0.0154,9.9022,0.0015552099533437014,6.295866275261536e-5,2.436197173947055e-4,112,93.7002
U1649,Decapod,A1,0,9.9022,0,0.01703409634232365,0.07433383176517472,112,93.7002
U1649,Euphausiid,A1,0,9.9022,0,0.024457145730137617,0.07390925764409301,112,93.7002
U1649,Larvacean,A1,0,9.9022,0,0.01163520710865455,0.04357417935967398,112,93.7002
U1649,Other,A1,0.077,9.9022,0.0077760497667185065,0.048778114292320984,0.10013465931939838,112,93.7002
U1651,Amphipod,B1,0,10.1332,0,0.017286619184752293,0.04499524881060742,30,58.10163333333333
U1651,Barnacle,B1,0.0154,10.1332,0.001519756838905775,0.014908474553033776,0.02643156214695132,30,58.10163333333333
U1651,Calanoid copepod,B1,4.004,10.1332,0.39513677811550146,0.16857974143540191,0.192584098910458,30,58.10163333333333
U1651,Cladoceran,B1,0.0154,10.1332,0.001519756838905775,0.0050393944285253775,0.023124063538421905,30,58.10163333333333
U1651,Decapod,B1,0.308,10.1332,0.0303951367781155,0.011615619774954221,0.018634652311342346,30,58.10163333333333
U1651,Euphausiid,B1,0.0154,10.1332,0.001519756838905775,7.955407536246921e-4,0.0018589953387540203,30,58.10163333333333
U1651,Larvacean,B1,5.5440000000000005,10.1332,0.5471124620060791,0.7652448308408177,0.19661356002254066,30,58.10163333333333
U1651,Other,B1,0.23099999999999998,10.1332,0.022796352583586622,0.016529779028890017,0.05155084717778101,30,58.10163333333333
U1652,Amphipod,A1,0,22.6996,0,0.007599326663859872,0.019739373969296738,112,93.7002
U1652,Barnacle,A1,0.154,22.6996,0.006784260515603799,6.583542855726103e-4,0.0020917517333810965,112,93.7002
U1652,Calanoid copepod,A1,16.2008,22.6996,0.7137042062415198,0.8897747969143781,0.15251979553347186,112,93.7002
U1652,Cladoceran,A1,0.0154,22.6996,6.7842605156038e-4,6.295866275261536e-5,2.436197173947055e-4,112,93.7002
U1652,Decapod,A1,2.002,22.6996,0.08819538670284938,0.01703409634232365,0.07433383176517472,112,93.7002
U1652,Euphausiid,A1,0,22.6996,0,0.024457145730137617,0.07390925764409301,112,93.7002
U1652,Larvacean,A1,0,22.6996,0,0.01163520710865455,0.04357417935967398,112,93.7002
U1652,Other,A1,4.3274,22.6996,0.19063772048846675,0.048778114292320984,0.10013465931939838,112,93.7002
U1653,Amphipod,A1,0,12.166,0,0.007599326663859872,0.019739373969296738,112,93.7002
U1653,Barnacle,A1,0,12.166,0,6.583542855726103e-4,0.0020917517333810965,112,93.7002
U1653,Calanoid copepod,A1,11.242,12.166,0.9240506329113924,0.8897747969143781,0.15251979553347186,112,93.7002
U1653,Cladoceran,A1,0,12.166,0,6.295866275261536e-5,2.436197173947055e-4,112,93.7002
U1653,Decapod,A1,0,12.166,0,0.01703409634232365,0.07433383176517472,112,93.7002
U1653,Euphausiid,A1,0,12.166,0,0.024457145730137617,0.07390925764409301,112,93.7002
U1653,Larvacean,A1,0.924,12.166,0.0759493670886076,0.01163520710865455,0.04357417935967398,112,93.7002
U1653,Other,A1,0,12.166,0,0.048778114292320984,0.10013465931939838,112,93.7002
U1736,Amphipod,A1,2.31,61.8156,0.03736920777279522,0.007599326663859872,0.019739373969296738,112,93.7002
U1736,Barnacle,A1,0.0154,61.8156,2.4912805181863477e-4,6.583542855726103e-4,0.0020917517333810965,112,93.7002
U1736,Calanoid copepod,A1,43.505,61.8156,0.7037867463876433,0.8897747969143781,0.15251979553347186,112,93.7002
U1736,Cladoceran,A1,0,61.8156,0,6.295866275261536e-5,2.436197173947055e-4,112,93.7002
U1736,Decapod,A1,1.848,61.8156,0.029895366218236172,0.01703409634232365,0.07433383176517472,112,93.7002
U1736,Euphausiid,A1,0,61.8156,0,0.024457145730137617,0.07390925764409301,112,93.7002
U1736,Larvacean,A1,13.706,61.8156,0.22172396611858494,0.01163520710865455,0.04357417935967398,112,93.7002
U1736,Other,A1,0.43119999999999997,61.8156,0.006975585450921773,0.048778114292320984,0.10013465931939838,112,93.7002
U1737,Amphipod,B3,0.0154,48.9566,3.1456432840515884e-4,0.006916091600072268,0.013242009059103447,16,47.68995
U1737,Barnacle,B3,1.6940000000000002,48.9566,0.03460207612456748,0.3454402062894484,0.26613501279862734,16,47.68995
U1737,Calanoid copepod,B3,29.8914,48.9566,0.6105693614344133,0.28123553299061,0.23751419042558794,16,47.68995
U1737,Cladoceran,B3,0,48.9566,0,0.0023240529428443196,0.0026765855278031224,16,47.68995
U1737,Decapod,B3,1.9249999999999998,48.9566,0.03932054105064485,0.04386180551324643,0.061090145261530615,16,47.68995
U1737,Euphausiid,B3,0,48.9566,0,9.057971014492753e-4,0.003623188405797101,16,47.68995
U1737,Larvacean,B3,0.077,48.9566,0.0015728216420257941,0.05136292420824727,0.09853792519642605,16,47.68995
U1737,Other,B3,15.3538,48.9566,0.31362063541994334,0.26795358935408203,0.21490170771902428,16,47.68995
U1738,Amphipod,B1,0.0154,35.2044,4.374453193350831e-4,0.017286619184752293,0.04499524881060742,30,58.10163333333333
U1738,Barnacle,B1,0,35.2044,0,0.014908474553033776,0.02643156214695132,30,58.10163333333333
U1738,Calanoid copepod,B1,14.168,35.2044,0.40244969378827644,0.16857974143540191,0.192584098910458,30,58.10163333333333
U1738,Cladoceran,B1,0,35.2044,0,0.0050393944285253775,0.023124063538421905,30,58.10163333333333
U1738,Decapod,B1,0,35.2044,0,0.011615619774954221,0.018634652311342346,30,58.10163333333333
U1738,Euphausiid,B1,0,35.2044,0,7.955407536246921e-4,0.0018589953387540203,30,58.10163333333333
U1738,Larvacean,B1,20.944,35.2044,0.594925634295713,0.7652448308408177,0.19661356002254066,30,58.10163333333333
U1738,Other,B1,0.077,35.2044,0.0021872265966754157,0.016529779028890017,0.05155084717778101,30,58.10163333333333
U1739,Amphipod,A1,2.156,28.8134,0.07482629609834314,0.007599326663859872,0.019739373969296738,112,93.7002
U1739,Barnacle,A1,0,28.8134,0,6.583542855726103e-4,0.0020917517333810965,112,93.7002
U1739,Calanoid copepod,A1,18.942,28.8134,0.6574024585783004,0.8897747969143781,0.15251979553347186,112,93.7002
U1739,Cladoceran,A1,0,28.8134,0,6.295866275261536e-5,2.436197173947055e-4,112,93.7002
U1739,Decapod,A1,7.623,28.8134,0.26456440406199894,0.01703409634232365,0.07433383176517472,112,93.7002
U1739,Euphausiid,A1,0,28.8134,0,0.024457145730137617,0.07390925764409301,112,93.7002
U1739,Larvacean,A1,0.0154,28.8134,5.344735435595938e-4,0.01163520710865455,0.04357417935967398,112,93.7002
U1739,Other,A1,0.077,28.8134,0.0026723677177979688,0.048778114292320984,0.10013465931939838,112,93.7002
U1740,Amphipod,A1,0,38.2844,0,0.007599326663859872,0.019739373969296738,112,93.7002
U1740,Barnacle,A1,0,38.2844,0,6.583542855726103e-4,0.0020917517333810965,112,93.7002
U1740,Calanoid copepod,A1,32.494,38.2844,0.8487530168946098,0.8897747969143781,0.15251979553347186,112,93.7002
U1740,Cladoceran,A1,0,38.2844,0,6.295866275261536e-5,2.436197173947055e-4,112,93.7002
U1740,Decapod,A1,0,38.2844,0,0.01703409634232365,0.07433383176517472,112,93.7002
U1740,Euphausiid,A1,0.0154,38.2844,4.022526146419952e-4,0.024457145730137617,0.07390925764409301,112,93.7002
U1740,Larvacean,A1,5.236,38.2844,0.13676588897827835,0.01163520710865455,0.04357417935967398,112,93.7002
U1740,Other,A1,0.539,38.2844,0.014078841512469832,0.048778114292320984,0.10013465931939838,112,93.7002
U1781,Amphipod,A1,0,33.1254,0,0.007599326663859872,0.019739373969296738,112,93.7002
U1781,Barnacle,A1,0,33.1254,0,6.583542855726103e-4,0.0020917517333810965,112,93.7002
U1781,Calanoid copepod,A1,28.413,33.1254,0.8577405857740587,0.8897747969143781,0.15251979553347186,112,93.7002
U1781,Cladoceran,A1,0,33.1254,0,6.295866275261536e-5,2.436197173947055e-4,112,93.7002
U1781,Decapod,A1,0,33.1254,0,0.01703409634232365,0.07433383176517472,112,93.7002
U1781,Euphausiid,A1,0,33.1254,0,0.024457145730137617,0.07390925764409301,112,93.7002
U1781,Larvacean,A1,4.4044,33.1254,0.13296141329614133,0.01163520710865455,0.04357417935967398,112,93.7002
U1781,Other,A1,0.308,33.1254,0.009298000929800094,0.048778114292320984,0.10013465931939838,112,93.7002
U1782,Amphipod,B1,0,44.0594,0,0.017286619184752293,0.04499524881060742,30,58.10163333333333
U1782,Barnacle,B1,0.0154,44.0594,3.4952813701502974e-4,0.014908474553033776,0.02643156214695132,30,58.10163333333333
U1782,Calanoid copepod,B1,20.02,44.0594,0.45438657811953864,0.16857974143540191,0.192584098910458,30,58.10163333333333
U1782,Cladoceran,B1,0,44.0594,0,0.0050393944285253775,0.023124063538421905,30,58.10163333333333
U1782,Decapod,B1,2.464,44.0594,0.05592450192240476,0.011615619774954221,0.018634652311342346,30,58.10163333333333
U1782,Euphausiid,B1,0,44.0594,0,7.955407536246921e-4,0.0018589953387540203,30,58.10163333333333
U1782,Larvacean,B1,21.406,44.0594,0.4858441104508913,0.7652448308408177,0.19661356002254066,30,58.10163333333333
U1782,Other,B1,0.154,44.0594,0.0034952813701502974,0.016529779028890017,0.05155084717778101,30,58.10163333333333
U1783,Amphipod,A1,0,89.5664,0,0.007599326663859872,0.019739373969296738,112,93.7002
U1783,Barnacle,A1,0,89.5664,0,6.583542855726103e-4,0.0020917517333810965,112,93.7002
U1783,Calanoid copepod,A1,58.135,89.5664,0.6490715268225584,0.8897747969143781,0.15251979553347186,112,93.7002
U1783,Cladoceran,A1,0,89.5664,0,6.295866275261536e-5,2.436197173947055e-4,112,93.7002
U1783,Decapod,A1,0.0154,89.5664,1.71939477303989e-4,0.01703409634232365,0.07433383176517472,112,93.7002
U1783,Euphausiid,A1,0,89.5664,0,0.024457145730137617,0.07390925764409301,112,93.7002
U1783,Larvacean,A1,31.262,89.5664,0.34903713892709765,0.01163520710865455,0.04357417935967398,112,93.7002
U1783,Other,A1,0.154,89.5664,0.0017193947730398899,0.048778114292320984,0.10013465931939838,112,93.7002
U1784,Amphipod,B1,0,52.8836,0,0.017286619184752293,0.04499524881060742,30,58.10163333333333
U1784,Barnacle,B1,0,52.8836,0,0.014908474553033776,0.02643156214695132,30,58.10163333333333
U1784,Calanoid copepod,B1,20.4358,52.8836,0.38642981945253346,0.16857974143540191,0.192584098910458,30,58.10163333333333
U1784,Cladoceran,B1,0,52.8836,0,0.0050393944285253775,0.023124063538421905,30,58.10163333333333
U1784,Decapod,B1,0,52.8836,0,0.011615619774954221,0.018634652311342346,30,58.10163333333333
U1784,Euphausiid,B1,0,52.8836,0,7.955407536246921e-4,0.0018589953387540203,30,58.10163333333333
U1784,Larvacean,B1,32.417,52.8836,0.6129877693651719,0.7652448308408177,0.19661356002254066,30,58.10163333333333
U1784,Other,B1,0.0308,52.8836,5.824111822947001e-4,0.016529779028890017,0.05155084717778101,30,58.10163333333333
U1785,Amphipod,B3,2.6334,53.669000000000004,0.049067431850789094,0.006916091600072268,0.013242009059103447,16,47.68995
U1785,Barnacle,B3,7.7,53.669000000000004,0.14347202295552366,0.3454402062894484,0.26613501279862734,16,47.68995
U1785,Calanoid copepod,B3,37.8378,53.669000000000004,0.7050215208034433,0.28123553299061,0.23751419042558794,16,47.68995
U1785,Cladoceran,B3,0,53.669000000000004,0,0.0023240529428443196,0.0026765855278031224,16,47.68995
U1785,Decapod,B3,0,53.669000000000004,0,0.04386180551324643,0.061090145261530615,16,47.68995
U1785,Euphausiid,B3,0,53.669000000000004,0,9.057971014492753e-4,0.003623188405797101,16,47.68995
U1785,Larvacean,B3,2.0174,53.669000000000004,0.037589670014347196,0.05136292420824727,0.09853792519642605,16,47.68995
U1785,Other,B3,3.4804,53.669000000000004,0.0648493543758967,0.26795358935408203,0.21490170771902428,16,47.68995
U1902,Amphipod,B3,0,14.583799999999998,0,0.006916091600072268,0.013242009059103447,16,47.68995
U1902,Barnacle,B3,8.238999999999999,14.583799999999998,0.5649419218585006,0.3454402062894484,0.26613501279862734,16,47.68995
U1902,Calanoid copepod,B3,2.1098,14.583799999999998,0.1446673706441394,0.28123553299061,0.23751419042558794,16,47.68995
U1902,Cladoceran,B3,0,14.583799999999998,0,0.0023240529428443196,0.0026765855278031224,16,47.68995
U1902,Decapod,B3,0.0154,14.583799999999998,0.0010559662090813095,0.04386180551324643,0.061090145261530615,16,47.68995
U1902,Euphausiid,B3,0,14.583799999999998,0,9.057971014492753e-4,0.003623188405797101,16,47.68995
U1902,Larvacean,B3,0.154,14.583799999999998,0.010559662090813096,0.05136292420824727,0.09853792519642605,16,47.68995
U1902,Other,B3,4.0656,14.583799999999998,0.2787750791974657,0.26795358935408203,0.21490170771902428,16,47.68995
U1903,Amphipod,B3,0,44.5984,0,0.006916091600072268,0.013242009059103447,16,47.68995
U1903,Barnacle,B3,35.266,44.5984,0.7907458563535912,0.3454402062894484,0.26613501279862734,16,47.68995
U1903,Calanoid copepod,B3,1.4168,44.5984,0.031767955801104975,0.28123553299061,0.23751419042558794,16,47.68995
U1903,Cladoceran,B3,0.308,44.5984,0.006906077348066299,0.0023240529428443196,0.0026765855278031224,16,47.68995
U1903,Decapod,B3,1.386,44.5984,0.031077348066298343,0.04386180551324643,0.061090145261530615,16,47.68995
U1903,Euphausiid,B3,0,44.5984,0,9.057971014492753e-4,0.003623188405797101,16,47.68995
U1903,Larvacean,B3,0.1848,44.5984,0.004143646408839779,0.05136292420824727,0.09853792519642605,16,47.68995
U1903,Other,B3,6.0368,44.5984,0.13535911602209946,0.26795358935408203,0.21490170771902428,16,47.68995
U1904,Amphipod,B3,0,29.5064,0,0.006916091600072268,0.013242009059103447,16,47.68995
U1904,Barnacle,B3,13.937,29.5064,0.4723382045929019,0.3454402062894484,0.26613501279862734,16,47.68995
U1904,Calanoid copepod,B3,10.1794,29.5064,0.3449895615866388,0.28123553299061,0.23751419042558794,16,47.68995
U1904,Cladoceran,B3,0.1694,29.5064,0.005741127348643006,0.0023240529428443196,0.0026765855278031224,16,47.68995
U1904,Decapod,B3,0.693,29.5064,0.02348643006263048,0.04386180551324643,0.061090145261530615,16,47.68995
U1904,Euphausiid,B3,0,29.5064,0,9.057971014492753e-4,0.003623188405797101,16,47.68995
U1904,Larvacean,B3,3.465,29.5064,0.11743215031315239,0.05136292420824727,0.09853792519642605,16,47.68995
U1904,Other,B3,1.0626,29.5064,0.036012526096033406,0.26795358935408203,0.21490170771902428,16,47.68995
U1905,Amphipod,B3,0.308,42.196,0.007299270072992701,0.006916091600072268,0.013242009059103447,16,47.68995
U1905,Barnacle,B3,11.8272,42.196,0.28029197080291973,0.3454402062894484,0.26613501279862734,16,47.68995
U1905,Calanoid copepod,B3,7.8386,42.196,0.18576642335766425,0.28123553299061,0.23751419042558794,16,47.68995
U1905,Cladoceran,B3,0.077,42.196,0.0018248175182481753,0.0023240529428443196,0.0026765855278031224,16,47.68995
U1905,Decapod,B3,0,42.196,0,0.04386180551324643,0.061090145261530615,16,47.68995
U1905,Euphausiid,B3,0,42.196,0,9.057971014492753e-4,0.003623188405797101,16,47.68995
U1905,Larvacean,B3,0.0616,42.196,0.0014598540145985403,0.05136292420824727,0.09853792519642605,16,47.68995
U1905,Other,B3,22.0836,42.196,0.5233576642335767,0.26795358935408203,0.21490170771902428,16,47.68995
U1906,Amphipod,B3,0,44.5368,0,0.006916091600072268,0.013242009059103447,16,47.68995
U1906,Barnacle,B3,3.08,44.5368,0.06915629322268327,0.3454402062894484,0.26613501279862734,16,47.68995
U1906,Calanoid copepod,B3,27.104,44.5368,0.6085753803596127,0.28123553299061,0.23751419042558794,16,47.68995
U1906,Cladoceran,B3,0,44.5368,0,0.0023240529428443196,0.0026765855278031224,16,47.68995
U1906,Decapod,B3,10.087,44.5368,0.2264868603042877,0.04386180551324643,0.061090145261530615,16,47.68995
U1906,Euphausiid,B3,0,44.5368,0,9.057971014492753e-4,0.003623188405797101,16,47.68995
U1906,Larvacean,B3,2.926,44.5368,0.0656984785615491,0.05136292420824727,0.09853792519642605,16,47.68995
U1906,Other,B3,1.3398,44.5368,0.030082987551867224,0.26795358935408203,0.21490170771902428,16,47.68995
U1907,Amphipod,B3,0,51.282,0,0.006916091600072268,0.013242009059103447,16,47.68995
U1907,Barnacle,B3,23.715999999999998,51.282,0.4624624624624624,0.3454402062894484,0.26613501279862734,16,47.68995
U1907,Calanoid copepod,B3,6.3448,51.282,0.12372372372372374,0.28123553299061,0.23751419042558794,16,47.68995
U1907,Cladoceran,B3,0.154,51.282,0.003003003003003003,0.0023240529428443196,0.0026765855278031224,16,47.68995
U1907,Decapod,B3,2.2946,51.282,0.04474474474474475,0.04386180551324643,0.061090145261530615,16,47.68995
U1907,Euphausiid,B3,0,51.282,0,9.057971014492753e-4,0.003623188405797101,16,47.68995
U1907,Larvacean,B3,0.0308,51.282,6.006006006006007e-4,0.05136292420824727,0.09853792519642605,16,47.68995
U1907,Other,B3,18.7418,51.282,0.36546546546546554,0.26795358935408203,0.21490170771902428,16,47.68995
U1908,Amphipod,B3,1.54,69.6696,0.022104332449160036,0.006916091600072268,0.013242009059103447,16,47.68995
U1908,Barnacle,B3,37.9456,69.6696,0.5446507515473032,0.3454402062894484,0.26613501279862734,16,47.68995
U1908,Calanoid copepod,B3,9.24,69.6696,0.1326259946949602,0.28123553299061,0.23751419042558794,16,47.68995
U1908,Cladoceran,B3,0.308,69.6696,0.004420866489832007,0.0023240529428443196,0.0026765855278031224,16,47.68995
U1908,Decapod,B3,2.618,69.6696,0.03757736516357206,0.04386180551324643,0.061090145261530615,16,47.68995
U1908,Euphausiid,B3,0,69.6696,0,9.057971014492753e-4,0.003623188405797101,16,47.68995
U1908,Larvacean,B3,0,69.6696,0,0.05136292420824727,0.09853792519642605,16,47.68995
U1908,Other,B3,18.018,69.6696,0.25862068965517243,0.26795358935408203,0.21490170771902428,16,47.68995
U1909,Amphipod,B3,0.154,122.3684,0.0012584948401711553,0.006916091600072268,0.013242009059103447,16,47.68995
U1909,Barnacle,B3,45.953599999999994,122.3684,0.3755348603070727,0.3454402062894484,0.26613501279862734,16,47.68995
U1909,Calanoid copepod,B3,9.440199999999999,122.3684,0.07714573370249181,0.28123553299061,0.23751419042558794,16,47.68995
U1909,Cladoceran,B3,0.0308,122.3684,2.516989680342311e-4,0.0023240529428443196,0.0026765855278031224,16,47.68995
U1909,Decapod,B3,17.633,122.3684,0.14409765919959727,0.04386180551324643,0.061090145261530615,16,47.68995
